id_observation,nome,cod_misura,cod_anno,cod_aggr,valore
750,EA20_EMP_Y20-64_A_PC_PNT,1,3.0,1,10.7
751,EE_EMP_Y20-64_A_PC_PNT,1,3.0,1,6.5
752,EL_EMP_Y20-64_A_PC_PNT,1,3.0,1,18.8
753,ES_EMP_Y20-64_A_PC_PNT,1,3.0,1,10.2
754,EU27_2020_EMP_Y20-64_A_PC_PNT,1,3.0,1,11.1
755,FI_EMP_Y20-64_A_PC_PNT,1,3.0,1,2.0
756,FR_EMP_Y20-64_A_PC_PNT,1,3.0,1,6.1
757,HR_EMP_Y20-64_A_PC_PNT,1,3.0,1,10.0
758,HU_EMP_Y20-64_A_PC_PNT,1,3.0,1,9.4
759,IE_EMP_Y20-64_A_PC_PNT,1,3.0,1,11.8
760,IS_EMP_Y20-64_A_PC_PNT,1,3.0,1,6.3
761,IT_EMP_Y20-64_A_PC_PNT,1,3.0,1,18.9
762,LT_EMP_Y20-64_A_PC_PNT,1,3.0,1,2.5
763,LU_EMP_Y20-64_A_PC_PNT,1,3.0,1,12.9
764,LV_EMP_Y20-64_A_PC_PNT,1,3.0,1,4.5
765,ME_EMP_Y20-64_A_PC_PNT,1,3.0,1,11.7
766,MK_EMP_Y20-64_A_PC_PNT,1,3.0,1,20.8
767,MT_EMP_Y20-64_A_PC_PNT,1,3.0,1,26.8
768,NL_EMP_Y20-64_A_PC_PNT,1,3.0,1,10.9
769,NO_EMP_Y20-64_A_PC_PNT,1,3.0,1,4.0
770,PL_EMP_Y20-64_A_PC_PNT,1,3.0,1,13.6
771,PT_EMP_Y20-64_A_PC_PNT,1,3.0,1,6.5
772,RO_EMP_Y20-64_A_PC_PNT,1,3.0,1,17.5
773,RS_EMP_Y20-64_A_PC_PNT,1,3.0,1,15.9
774,SE_EMP_Y20-64_A_PC_PNT,1,3.0,1,4.8
775,SI_EMP_Y20-64_A_PC_PNT,1,3.0,1,7.8
776,SK_EMP_Y20-64_A_PC_PNT,1,3.0,1,9.8
777,TR_EMP_Y20-64_A_PC_PNT,1,3.0,1,43.4
778,AT_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-38.1
779,BA_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,
780,BE_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-31.6
781,BG_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-0.3
782,CH_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-47.8
783,CY_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-6.3
784,CZ_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-7.0
785,DE_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-37.6
786,DK_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-19.5
787,EA20_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-26.5
788,EE_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-5.1
789,EL_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-7.2
790,ES_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-17.8
791,EU27_2020_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-22.2
792,FI_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-10.2
793,FR_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-24.6
794,HR_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-2.8
795,HU_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-3.7
796,IE_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-20.0
797,IS_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-23.8
798,IT_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-23.7
799,LT_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-4.3
800,LU_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-30.9
801,LV_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-3.4
802,ME_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,0.7
803,MK_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,1.3
804,MT_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-21.1
805,NL_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-47.8
806,NO_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-23.7
807,PL_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-6.1
808,PT_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-5.5
809,RO_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,0.6
810,RS_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-1.1
811,SE_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-24.2
812,SI_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-7.3
813,SK_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-2.2
814,TR_EMP_PT_Y20-64_A_PC_PNT,2,3.0,1,-15.6
815,AT_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-0.7
816,BA_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,
817,BE_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-1.4
818,BG_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,0.1
819,CH_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-1.4
820,CY_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-11.4
821,CZ_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-3.3
822,DE_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-0.9
823,DK_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-1.8
824,EA20_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-2.0
825,EE_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,0.2
826,EL_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-2.4
827,ES_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-2.9
828,EU27_2020_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-1.9
829,FI_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-6.7
830,FR_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-2.6
831,HR_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-1.0
832,HU_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,0.7
833,IE_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-1.6
834,IS_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-1.2
835,IT_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-2.3
836,LT_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,1.3
837,LU_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-2.4
838,LV_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,1.1
839,ME_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-0.5
840,MK_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,1.5
841,MT_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-3.5
842,NL_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-4.7
843,NO_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-4.6
844,PL_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-1.6
845,PT_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-1.2
846,RO_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,0.3
847,RS_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,0.7
848,SE_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-4.3
849,SI_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,-2.7
850,SK_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,0.3
851,TR_EMP_TEMP_Y20-64_A_PC_PNT,3,3.0,1,2.9
852,AT_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-4.1
853,BA_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,
854,BE_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-3.0
855,BG_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,0.0
856,CH_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-7.5
857,CY_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-2.8
858,CZ_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-0.9
859,DE_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-2.8
860,DK_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-1.6
861,EA20_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-4.6
862,EE_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-0.2
863,EL_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-3.7
864,ES_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-8.7
865,EU27_2020_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-3.9
866,FI_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-1.6
867,FR_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-7.0
868,HR_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-1.2
869,HU_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-0.6
870,IE_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-2.0
871,IS_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-3.8
872,IT_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-2.9
873,LT_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-0.9
874,LU_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-2.7
875,LV_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-1.3
876,ME_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,0.8
877,MK_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,1.7
878,MT_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-2.2
879,NL_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-8.1
880,NO_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-3.6
881,PL_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-1.8
882,PT_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-3.1
883,RO_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,1.2
884,RS_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,1.2
885,SE_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-3.7
886,SI_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-1.5
887,SK_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,0.1
888,TR_UEMP_PT_Y20-64_A_PC_PNT,4,3.0,1,-0.4
889,AT_EMP_Y20-64_A_PC_PNT,1,4.0,1,8.2
890,BA_EMP_Y20-64_A_PC_PNT,1,4.0,1,
891,BE_EMP_Y20-64_A_PC_PNT,1,4.0,1,8.3
892,BG_EMP_Y20-64_A_PC_PNT,1,4.0,1,6.3
893,CH_EMP_Y20-64_A_PC_PNT,1,4.0,1,9.7
894,CY_EMP_Y20-64_A_PC_PNT,1,4.0,1,8.3
895,CZ_EMP_Y20-64_A_PC_PNT,1,4.0,1,16.6
896,DE_EMP_Y20-64_A_PC_PNT,1,4.0,1,8.5
897,DK_EMP_Y20-64_A_PC_PNT,1,4.0,1,7.8
898,EA20_EMP_Y20-64_A_PC_PNT,1,4.0,1,10.8
899,EE_EMP_Y20-64_A_PC_PNT,1,4.0,1,6.3
900,EL_EMP_Y20-64_A_PC_PNT,1,4.0,1,18.6
901,ES_EMP_Y20-64_A_PC_PNT,1,4.0,1,11.2
902,EU27_2020_EMP_Y20-64_A_PC_PNT,1,4.0,1,11.1
903,FI_EMP_Y20-64_A_PC_PNT,1,4.0,1,2.1
904,FR_EMP_Y20-64_A_PC_PNT,1,4.0,1,5.9
905,HR_EMP_Y20-64_A_PC_PNT,1,4.0,1,9.5
906,HU_EMP_Y20-64_A_PC_PNT,1,4.0,1,9.6
907,IE_EMP_Y20-64_A_PC_PNT,1,4.0,1,12.4
908,IS_EMP_Y20-64_A_PC_PNT,1,4.0,1,6.3
909,IT_EMP_Y20-64_A_PC_PNT,1,4.0,1,19.7
910,LT_EMP_Y20-64_A_PC_PNT,1,4.0,1,2.4
911,LU_EMP_Y20-64_A_PC_PNT,1,4.0,1,11.7
912,LV_EMP_Y20-64_A_PC_PNT,1,4.0,1,4.1
913,ME_EMP_Y20-64_A_PC_PNT,1,4.0,1,10.3
914,MK_EMP_Y20-64_A_PC_PNT,1,4.0,1,19.4
915,MT_EMP_Y20-64_A_PC_PNT,1,4.0,1,26.8
916,NL_EMP_Y20-64_A_PC_PNT,1,4.0,1,10.6
917,NO_EMP_Y20-64_A_PC_PNT,1,4.0,1,3.5
918,PL_EMP_Y20-64_A_PC_PNT,1,4.0,1,13.0
919,PT_EMP_Y20-64_A_PC_PNT,1,4.0,1,6.4
920,RO_EMP_Y20-64_A_PC_PNT,1,4.0,1,17.7
921,RS_EMP_Y20-64_A_PC_PNT,1,4.0,1,16.2
922,SE_EMP_Y20-64_A_PC_PNT,1,4.0,1,4.4
923,SI_EMP_Y20-64_A_PC_PNT,1,4.0,1,8.5
924,SK_EMP_Y20-64_A_PC_PNT,1,4.0,1,9.9
925,TR_EMP_Y20-64_A_PC_PNT,1,4.0,1,42.8
926,AT_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-38.4
927,BA_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,
928,BE_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-31.0
929,BG_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-0.3
930,CH_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-47.0
931,CY_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-5.4
932,CZ_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-7.1
933,DE_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-37.7
934,DK_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-18.8
935,EA20_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-26.4
936,EE_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-7.3
937,EL_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-7.0
938,ES_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-17.3
939,EU27_2020_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-22.0
940,FI_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-9.2
941,FR_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-23.9
942,HR_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-2.6
943,HU_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-3.2
944,IE_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-20.4
945,IS_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-23.5
946,IT_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-23.7
947,LT_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-4.3
948,LU_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-28.1
949,LV_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-4.5
950,ME_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-0.9
951,MK_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-0.2
952,MT_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-20.0
953,NL_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-47.8
954,NO_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-22.4
955,PL_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-5.9
956,PT_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-5.8
957,RO_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,1.0
958,RS_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-1.0
959,SE_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-22.9
960,SI_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-7.0
961,SK_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-3.0
962,TR_EMP_PT_Y20-64_A_PC_PNT,2,4.0,1,-14.0
963,AT_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-0.2
964,BA_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,
965,BE_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-0.9
966,BG_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,0.1
967,CH_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-0.6
968,CY_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-9.9
969,CZ_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-3.7
970,DE_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-1.0
971,DK_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-2.4
972,EA20_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-1.8
973,EE_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,0.6
974,EL_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-2.3
975,ES_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-2.2
976,EU27_2020_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-1.9
977,FI_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-6.2
978,FR_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-2.3
979,HR_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-0.9
980,HU_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,0.4
981,IE_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-1.3
982,IS_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-3.4
983,IT_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-2.2
984,LT_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,0.4
985,LU_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-0.2
986,LV_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,0.9
987,ME_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-5.1
988,MK_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,1.0
989,MT_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-2.8
990,NL_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-5.1
991,NO_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-3.9
992,PL_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-2.0
993,PT_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-0.8
994,RO_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,0.4
995,RS_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,0.8
996,SE_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-3.4
997,SI_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-3.5
998,SK_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,-0.7
999,TR_EMP_TEMP_Y20-64_A_PC_PNT,3,4.0,1,2.9
1000,AT_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-4.3
1001,BA_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,
1002,BE_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-3.1
1003,BG_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,0.0
1004,CH_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-8.1
1005,CY_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-1.9
1006,CZ_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-0.7
1007,DE_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-2.6
1008,DK_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-1.5
1009,EA20_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-4.4
1010,EE_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-0.8
1011,EL_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-3.5
1012,ES_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-7.6
1013,EU27_2020_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-3.6
1014,FI_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-1.5
1015,FR_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-6.9
1016,HR_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-0.6
1017,HU_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-0.5
1018,IE_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-1.7
1019,IS_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-3.7
1020,IT_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-2.9
1021,LT_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-0.9
1022,LU_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-2.9
1023,LV_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-1.6
1024,ME_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-0.9
1025,MK_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,0.7
1026,MT_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-1.6
1027,NL_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-8.0
1028,NO_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-3.3
1029,PL_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-1.5
1030,PT_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-3.2
1031,RO_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,1.3
1032,RS_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,1.1
1033,SE_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-3.0
1034,SI_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-2.2
1035,SK_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-0.2
1036,TR_UEMP_PT_Y20-64_A_PC_PNT,4,4.0,1,-0.3
1037,AT_EMP_Y20-64_A_PC_PNT,1,5.0,1,7.8
1038,BA_EMP_Y20-64_A_PC_PNT,1,5.0,1,
1039,BE_EMP_Y20-64_A_PC_PNT,1,5.0,1,9.3
1040,BG_EMP_Y20-64_A_PC_PNT,1,5.0,1,6.8
1041,CH_EMP_Y20-64_A_PC_PNT,1,5.0,1,9.0
1042,CY_EMP_Y20-64_A_PC_PNT,1,5.0,1,9.7
1043,CZ_EMP_Y20-64_A_PC_PNT,1,5.0,1,16.0
1044,DE_EMP_Y20-64_A_PC_PNT,1,5.0,1,8.0
1045,DK_EMP_Y20-64_A_PC_PNT,1,5.0,1,6.9
1046,EA20_EMP_Y20-64_A_PC_PNT,1,5.0,1,10.8
1047,EE_EMP_Y20-64_A_PC_PNT,1,5.0,1,6.8
1048,EL_EMP_Y20-64_A_PC_PNT,1,5.0,1,19.5
1049,ES_EMP_Y20-64_A_PC_PNT,1,5.0,1,11.5
1050,EU27_2020_EMP_Y20-64_A_PC_PNT,1,5.0,1,11.1
1051,FI_EMP_Y20-64_A_PC_PNT,1,5.0,1,3.2
1052,FR_EMP_Y20-64_A_PC_PNT,1,5.0,1,6.1
1053,HR_EMP_Y20-64_A_PC_PNT,1,5.0,1,9.7
1054,HU_EMP_Y20-64_A_PC_PNT,1,5.0,1,9.7
1055,IE_EMP_Y20-64_A_PC_PNT,1,5.0,1,12.2
1056,IS_EMP_Y20-64_A_PC_PNT,1,5.0,1,6.7
1057,IT_EMP_Y20-64_A_PC_PNT,1,5.0,1,19.9
1058,LT_EMP_Y20-64_A_PC_PNT,1,5.0,1,1.9
1059,LU_EMP_Y20-64_A_PC_PNT,1,5.0,1,11.0
1060,LV_EMP_Y20-64_A_PC_PNT,1,5.0,1,2.8
1061,ME_EMP_Y20-64_A_PC_PNT,1,5.0,1,11.7
1062,MK_EMP_Y20-64_A_PC_PNT,1,5.0,1,21.2
1063,MT_EMP_Y20-64_A_PC_PNT,1,5.0,1,25.5
1064,NL_EMP_Y20-64_A_PC_PNT,1,5.0,1,10.5
1065,NO_EMP_Y20-64_A_PC_PNT,1,5.0,1,2.6
1066,PL_EMP_Y20-64_A_PC_PNT,1,5.0,1,13.4
1067,PT_EMP_Y20-64_A_PC_PNT,1,5.0,1,6.2
1068,RO_EMP_Y20-64_A_PC_PNT,1,5.0,1,17.7
1069,RS_EMP_Y20-64_A_PC_PNT,1,5.0,1,15.3
1070,SE_EMP_Y20-64_A_PC_PNT,1,5.0,1,4.1
1071,SI_EMP_Y20-64_A_PC_PNT,1,5.0,1,6.5
1072,SK_EMP_Y20-64_A_PC_PNT,1,5.0,1,9.2
1073,TR_EMP_Y20-64_A_PC_PNT,1,5.0,1,42.3
1074,AT_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-37.7
1075,BA_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,
1076,BE_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-31.4
1077,BG_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-0.2
1078,CH_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-46.7
1079,CY_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-4.3
1080,CZ_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-7.6
1081,DE_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-37.5
1082,DK_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-20.7
1083,EA20_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-26.1
1084,EE_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-6.2
1085,EL_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-7.4
1086,ES_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-16.5
1087,EU27_2020_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-21.9
1088,FI_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-10.4
1089,FR_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-23.5
1090,HR_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-2.7
1091,HU_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-3.2
1092,IE_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-19.7
1093,IS_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-24.3
1094,IT_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-23.9
1095,LT_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-3.4
1096,LU_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-28.7
1097,LV_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-3.8
1098,ME_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,0.7
1099,MK_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-0.9
1100,MT_EMP_PT_Y20-64_A_PC_PNT,2,5.0,1,-19.7
